pizza_index,raw_menus,time_stamps,menus_clean,garnish,title,ingredients
473,"Crimini mushroom, red onion, goat cheese (Skyhill Farms), mozzarella, garlic olive oil, Italian parsley",6/3/20 19:19,"crimini mushroom, red onion, goat cheese (skyhill farms), mozzarella, garlic olive oil, italian parsley",,,goat cheese 
473,"Crimini mushroom, red onion, goat cheese (Skyhill Farms), mozzarella, garlic olive oil, Italian parsley",6/3/20 19:19,"crimini mushroom, red onion, goat cheese (skyhill farms), mozzarella, garlic olive oil, italian parsley",,,mozzarella cheese
473,"Crimini mushroom, red onion, goat cheese (Skyhill Farms), mozzarella, garlic olive oil, Italian parsley",6/3/20 19:19,"crimini mushroom, red onion, goat cheese (skyhill farms), mozzarella, garlic olive oil, italian parsley",,,garlic olive oil
473,"Crimini mushroom, red onion, goat cheese (Skyhill Farms), mozzarella, garlic olive oil, Italian parsley",6/3/20 19:19,"crimini mushroom, red onion, goat cheese (skyhill farms), mozzarella, garlic olive oil, italian parsley",,,italian parsley
474," Zucchini, fresh ricotta made in Berkeley by Belfiore, mozzarella cheese, basil pesto (contains pine nut)",6/17/20 4:47," zucchini, fresh ricotta made in berkeley by belfiore, mozzarella cheese, basil pesto (contains pine nut)",,,zucchini
474," Zucchini, fresh ricotta made in Berkeley by Belfiore, mozzarella cheese, basil pesto (contains pine nut)",6/17/20 4:47," zucchini, fresh ricotta made in berkeley by belfiore, mozzarella cheese, basil pesto (contains pine nut)",,,fresh ricotta cheese 
474," Zucchini, fresh ricotta made in Berkeley by Belfiore, mozzarella cheese, basil pesto (contains pine nut)",6/17/20 4:47," zucchini, fresh ricotta made in berkeley by belfiore, mozzarella cheese, basil pesto (contains pine nut)",,,mozzarella cheese
474," Zucchini, fresh ricotta made in Berkeley by Belfiore, mozzarella cheese, basil pesto (contains pine nut)",6/17/20 4:47," zucchini, fresh ricotta made in berkeley by belfiore, mozzarella cheese, basil pesto (contains pine nut)",,,basil pesto 
475," Shiitake mushroom, leek, mozzarella cheese, sesame-ginger sauce",6/17/20 4:47," shiitake mushroom, leek, mozzarella cheese, sesame-ginger sauce",,,shiitake mushroom
475," Shiitake mushroom, leek, mozzarella cheese, sesame-ginger sauce",6/17/20 4:47," shiitake mushroom, leek, mozzarella cheese, sesame-ginger sauce",,,leek
475," Shiitake mushroom, leek, mozzarella cheese, sesame-ginger sauce",6/17/20 4:47," shiitake mushroom, leek, mozzarella cheese, sesame-ginger sauce",,,mozzarella cheese
475," Shiitake mushroom, leek, mozzarella cheese, sesame-ginger sauce",6/17/20 4:47," shiitake mushroom, leek, mozzarella cheese, sesame-ginger sauce",,,sesame-ginger sauce
476," In celebration of Juneteenth!Okra, tomato, Skyhill Farms goat cheese, mozzarella cheese, garlic olive oil, cilantro",6/17/20 4:47," in celebration of juneteenth!okra, tomato, skyhill farms goat cheese, mozzarella cheese, garlic olive oil, cilantro",,,in celebration of juneteenth!okra
476," In celebration of Juneteenth!Okra, tomato, Skyhill Farms goat cheese, mozzarella cheese, garlic olive oil, cilantro",6/17/20 4:47," in celebration of juneteenth!okra, tomato, skyhill farms goat cheese, mozzarella cheese, garlic olive oil, cilantro",,,tomato
476," In celebration of Juneteenth!Okra, tomato, Skyhill Farms goat cheese, mozzarella cheese, garlic olive oil, cilantro",6/17/20 4:47," in celebration of juneteenth!okra, tomato, skyhill farms goat cheese, mozzarella cheese, garlic olive oil, cilantro",,,goat cheese
476," In celebration of Juneteenth!Okra, tomato, Skyhill Farms goat cheese, mozzarella cheese, garlic olive oil, cilantro",6/17/20 4:47," in celebration of juneteenth!okra, tomato, skyhill farms goat cheese, mozzarella cheese, garlic olive oil, cilantro",,,mozzarella cheese
476," In celebration of Juneteenth!Okra, tomato, Skyhill Farms goat cheese, mozzarella cheese, garlic olive oil, cilantro",6/17/20 4:47," in celebration of juneteenth!okra, tomato, skyhill farms goat cheese, mozzarella cheese, garlic olive oil, cilantro",,,garlic olive oil
476," In celebration of Juneteenth!Okra, tomato, Skyhill Farms goat cheese, mozzarella cheese, garlic olive oil, cilantro",6/17/20 4:47," in celebration of juneteenth!okra, tomato, skyhill farms goat cheese, mozzarella cheese, garlic olive oil, cilantro",,,cilantro
477," House made smoky tomato sauce , mozzarella cheese garnished with arugula dressed in lemon vinaigrette",6/17/20 4:47," house made smoky tomato sauce , mozzarella cheese garnished with arugula dressed in lemon vinaigrette",,,smoky tomato sauce 
477," House made smoky tomato sauce , mozzarella cheese garnished with arugula dressed in lemon vinaigrette",6/17/20 4:47," house made smoky tomato sauce , mozzarella cheese garnished with arugula dressed in lemon vinaigrette",,,mozzarella cheese garnished with arugula dressed in lemon vinaigrette
478,"  Cremini mushroom, truffle Pecorino cheese, mozzarella cheese, garlic olive oil, Italian parsley",6/17/20 4:47,"  cremini mushroom, truffle pecorino cheese, mozzarella cheese, garlic olive oil, italian parsley",,,cremini mushroom
478,"  Cremini mushroom, truffle Pecorino cheese, mozzarella cheese, garlic olive oil, Italian parsley",6/17/20 4:47,"  cremini mushroom, truffle pecorino cheese, mozzarella cheese, garlic olive oil, italian parsley",,,truffle pecorino cheese
478,"  Cremini mushroom, truffle Pecorino cheese, mozzarella cheese, garlic olive oil, Italian parsley",6/17/20 4:47,"  cremini mushroom, truffle pecorino cheese, mozzarella cheese, garlic olive oil, italian parsley",,,mozzarella cheese
478,"  Cremini mushroom, truffle Pecorino cheese, mozzarella cheese, garlic olive oil, Italian parsley",6/17/20 4:47,"  cremini mushroom, truffle pecorino cheese, mozzarella cheese, garlic olive oil, italian parsley",,,garlic olive oil
478,"  Cremini mushroom, truffle Pecorino cheese, mozzarella cheese, garlic olive oil, Italian parsley",6/17/20 4:47,"  cremini mushroom, truffle pecorino cheese, mozzarella cheese, garlic olive oil, italian parsley",,,italian parsley
479," Zucchini, fresh ricotta made in Berkeley by Belfiore, mozzarella cheese, basil pesto (contains pine nut)",6/17/20 4:47," zucchini, fresh ricotta made in berkeley by belfiore, mozzarella cheese, basil pesto (contains pine nut)",,,zucchini
479," Zucchini, fresh ricotta made in Berkeley by Belfiore, mozzarella cheese, basil pesto (contains pine nut)",6/17/20 4:47," zucchini, fresh ricotta made in berkeley by belfiore, mozzarella cheese, basil pesto (contains pine nut)",,,fresh ricotta cheese 
479," Zucchini, fresh ricotta made in Berkeley by Belfiore, mozzarella cheese, basil pesto (contains pine nut)",6/17/20 4:47," zucchini, fresh ricotta made in berkeley by belfiore, mozzarella cheese, basil pesto (contains pine nut)",,,mozzarella cheese
479," Zucchini, fresh ricotta made in Berkeley by Belfiore, mozzarella cheese, basil pesto (contains pine nut)",6/17/20 4:47," zucchini, fresh ricotta made in berkeley by belfiore, mozzarella cheese, basil pesto (contains pine nut)",,,basil pesto 
480," Shiitake mushroom, leek, mozzarella cheese, sesame-ginger sauce",6/17/20 4:47," shiitake mushroom, leek, mozzarella cheese, sesame-ginger sauce",,,shiitake mushroom
480," Shiitake mushroom, leek, mozzarella cheese, sesame-ginger sauce",6/17/20 4:47," shiitake mushroom, leek, mozzarella cheese, sesame-ginger sauce",,,leek
480," Shiitake mushroom, leek, mozzarella cheese, sesame-ginger sauce",6/17/20 4:47," shiitake mushroom, leek, mozzarella cheese, sesame-ginger sauce",,,mozzarella cheese
480," Shiitake mushroom, leek, mozzarella cheese, sesame-ginger sauce",6/17/20 4:47," shiitake mushroom, leek, mozzarella cheese, sesame-ginger sauce",,,sesame-ginger sauce
481," In celebration of Juneteenth!Okra, tomato, Skyhill Farms goat cheese, mozzarella cheese, garlic olive oil, cilantro",6/17/20 4:47," in celebration of juneteenth!okra, tomato, skyhill farms goat cheese, mozzarella cheese, garlic olive oil, cilantro",,,in celebration of juneteenth!okra
481," In celebration of Juneteenth!Okra, tomato, Skyhill Farms goat cheese, mozzarella cheese, garlic olive oil, cilantro",6/17/20 4:47," in celebration of juneteenth!okra, tomato, skyhill farms goat cheese, mozzarella cheese, garlic olive oil, cilantro",,,tomato
481," In celebration of Juneteenth!Okra, tomato, Skyhill Farms goat cheese, mozzarella cheese, garlic olive oil, cilantro",6/17/20 4:47," in celebration of juneteenth!okra, tomato, skyhill farms goat cheese, mozzarella cheese, garlic olive oil, cilantro",,,goat cheese
481," In celebration of Juneteenth!Okra, tomato, Skyhill Farms goat cheese, mozzarella cheese, garlic olive oil, cilantro",6/17/20 4:47," in celebration of juneteenth!okra, tomato, skyhill farms goat cheese, mozzarella cheese, garlic olive oil, cilantro",,,mozzarella cheese
481," In celebration of Juneteenth!Okra, tomato, Skyhill Farms goat cheese, mozzarella cheese, garlic olive oil, cilantro",6/17/20 4:47," in celebration of juneteenth!okra, tomato, skyhill farms goat cheese, mozzarella cheese, garlic olive oil, cilantro",,,garlic olive oil
481," In celebration of Juneteenth!Okra, tomato, Skyhill Farms goat cheese, mozzarella cheese, garlic olive oil, cilantro",6/17/20 4:47," in celebration of juneteenth!okra, tomato, skyhill farms goat cheese, mozzarella cheese, garlic olive oil, cilantro",,,cilantro
482," House made smoky tomato sauce , mozzarella cheese garnished with arugula dressed in lemon vinaigrette",6/17/20 4:47," house made smoky tomato sauce , mozzarella cheese garnished with arugula dressed in lemon vinaigrette",,,smoky tomato sauce 
482," House made smoky tomato sauce , mozzarella cheese garnished with arugula dressed in lemon vinaigrette",6/17/20 4:47," house made smoky tomato sauce , mozzarella cheese garnished with arugula dressed in lemon vinaigrette",,,mozzarella cheese garnished with arugula dressed in lemon vinaigrette
483,"  Cremini mushroom, truffle Pecorino cheese, mozzarella cheese, garlic olive oil, Italian parsley",6/17/20 4:47,"  cremini mushroom, truffle pecorino cheese, mozzarella cheese, garlic olive oil, italian parsley",,,cremini mushroom
483,"  Cremini mushroom, truffle Pecorino cheese, mozzarella cheese, garlic olive oil, Italian parsley",6/17/20 4:47,"  cremini mushroom, truffle pecorino cheese, mozzarella cheese, garlic olive oil, italian parsley",,,truffle pecorino cheese
483,"  Cremini mushroom, truffle Pecorino cheese, mozzarella cheese, garlic olive oil, Italian parsley",6/17/20 4:47,"  cremini mushroom, truffle pecorino cheese, mozzarella cheese, garlic olive oil, italian parsley",,,mozzarella cheese
483,"  Cremini mushroom, truffle Pecorino cheese, mozzarella cheese, garlic olive oil, Italian parsley",6/17/20 4:47,"  cremini mushroom, truffle pecorino cheese, mozzarella cheese, garlic olive oil, italian parsley",,,garlic olive oil
483,"  Cremini mushroom, truffle Pecorino cheese, mozzarella cheese, garlic olive oil, Italian parsley",6/17/20 4:47,"  cremini mushroom, truffle pecorino cheese, mozzarella cheese, garlic olive oil, italian parsley",,,italian parsley
484," Zucchini, fresh ricotta made in Berkeley by Belfiore, mozzarella cheese, basil pesto (contains pine nut)",6/17/20 4:47," zucchini, fresh ricotta made in berkeley by belfiore, mozzarella cheese, basil pesto (contains pine nut)",,,zucchini
484," Zucchini, fresh ricotta made in Berkeley by Belfiore, mozzarella cheese, basil pesto (contains pine nut)",6/17/20 4:47," zucchini, fresh ricotta made in berkeley by belfiore, mozzarella cheese, basil pesto (contains pine nut)",,,fresh ricotta cheese 
484," Zucchini, fresh ricotta made in Berkeley by Belfiore, mozzarella cheese, basil pesto (contains pine nut)",6/17/20 4:47," zucchini, fresh ricotta made in berkeley by belfiore, mozzarella cheese, basil pesto (contains pine nut)",,,mozzarella cheese
484," Zucchini, fresh ricotta made in Berkeley by Belfiore, mozzarella cheese, basil pesto (contains pine nut)",6/17/20 4:47," zucchini, fresh ricotta made in berkeley by belfiore, mozzarella cheese, basil pesto (contains pine nut)",,,basil pesto 
485," Shiitake mushroom, leek, mozzarella cheese, sesame-ginger sauce",6/17/20 4:47," shiitake mushroom, leek, mozzarella cheese, sesame-ginger sauce",,,shiitake mushroom
485," Shiitake mushroom, leek, mozzarella cheese, sesame-ginger sauce",6/17/20 4:47," shiitake mushroom, leek, mozzarella cheese, sesame-ginger sauce",,,leek
485," Shiitake mushroom, leek, mozzarella cheese, sesame-ginger sauce",6/17/20 4:47," shiitake mushroom, leek, mozzarella cheese, sesame-ginger sauce",,,mozzarella cheese
485," Shiitake mushroom, leek, mozzarella cheese, sesame-ginger sauce",6/17/20 4:47," shiitake mushroom, leek, mozzarella cheese, sesame-ginger sauce",,,sesame-ginger sauce
486," In celebration of Juneteenth!Okra, tomato, Skyhill Farms goat cheese, mozzarella cheese, garlic olive oil, cilantro",6/17/20 4:47," in celebration of juneteenth!okra, tomato, skyhill farms goat cheese, mozzarella cheese, garlic olive oil, cilantro",,,in celebration of juneteenth!okra
486," In celebration of Juneteenth!Okra, tomato, Skyhill Farms goat cheese, mozzarella cheese, garlic olive oil, cilantro",6/17/20 4:47," in celebration of juneteenth!okra, tomato, skyhill farms goat cheese, mozzarella cheese, garlic olive oil, cilantro",,,tomato
486," In celebration of Juneteenth!Okra, tomato, Skyhill Farms goat cheese, mozzarella cheese, garlic olive oil, cilantro",6/17/20 4:47," in celebration of juneteenth!okra, tomato, skyhill farms goat cheese, mozzarella cheese, garlic olive oil, cilantro",,,goat cheese
486," In celebration of Juneteenth!Okra, tomato, Skyhill Farms goat cheese, mozzarella cheese, garlic olive oil, cilantro",6/17/20 4:47," in celebration of juneteenth!okra, tomato, skyhill farms goat cheese, mozzarella cheese, garlic olive oil, cilantro",,,mozzarella cheese
486," In celebration of Juneteenth!Okra, tomato, Skyhill Farms goat cheese, mozzarella cheese, garlic olive oil, cilantro",6/17/20 4:47," in celebration of juneteenth!okra, tomato, skyhill farms goat cheese, mozzarella cheese, garlic olive oil, cilantro",,,garlic olive oil
486," In celebration of Juneteenth!Okra, tomato, Skyhill Farms goat cheese, mozzarella cheese, garlic olive oil, cilantro",6/17/20 4:47," in celebration of juneteenth!okra, tomato, skyhill farms goat cheese, mozzarella cheese, garlic olive oil, cilantro",,,cilantro
487," House made smoky tomato sauce , mozzarella cheese garnished with arugula dressed in lemon vinaigrette",6/17/20 4:47," house made smoky tomato sauce , mozzarella cheese garnished with arugula dressed in lemon vinaigrette",,,smoky tomato sauce 
487," House made smoky tomato sauce , mozzarella cheese garnished with arugula dressed in lemon vinaigrette",6/17/20 4:47," house made smoky tomato sauce , mozzarella cheese garnished with arugula dressed in lemon vinaigrette",,,mozzarella cheese garnished with arugula dressed in lemon vinaigrette
488,"  Cremini mushroom, truffle Pecorino cheese, mozzarella cheese, garlic olive oil, Italian parsley",6/17/20 4:47,"  cremini mushroom, truffle pecorino cheese, mozzarella cheese, garlic olive oil, italian parsley",,,cremini mushroom
488,"  Cremini mushroom, truffle Pecorino cheese, mozzarella cheese, garlic olive oil, Italian parsley",6/17/20 4:47,"  cremini mushroom, truffle pecorino cheese, mozzarella cheese, garlic olive oil, italian parsley",,,truffle pecorino cheese
488,"  Cremini mushroom, truffle Pecorino cheese, mozzarella cheese, garlic olive oil, Italian parsley",6/17/20 4:47,"  cremini mushroom, truffle pecorino cheese, mozzarella cheese, garlic olive oil, italian parsley",,,mozzarella cheese
488,"  Cremini mushroom, truffle Pecorino cheese, mozzarella cheese, garlic olive oil, Italian parsley",6/17/20 4:47,"  cremini mushroom, truffle pecorino cheese, mozzarella cheese, garlic olive oil, italian parsley",,,garlic olive oil
488,"  Cremini mushroom, truffle Pecorino cheese, mozzarella cheese, garlic olive oil, Italian parsley",6/17/20 4:47,"  cremini mushroom, truffle pecorino cheese, mozzarella cheese, garlic olive oil, italian parsley",,,italian parsley
132,"Four Cheese Pizza: Mozzarella, Prima Donna aged Gouda, Danish Blue, Parmesan, yellow, red, green onion, garlic olive oil, parsley , oregano ",3/4/15 8:44," mozzarella, prima donna aged gouda, danish blue, parmesan, yellow, red, green onion, garlic olive oil, parsley , oregano ",,four cheese pizza,mozzarella cheese
132,"Four Cheese Pizza: Mozzarella, Prima Donna aged Gouda, Danish Blue, Parmesan, yellow, red, green onion, garlic olive oil, parsley , oregano ",3/4/15 8:44," mozzarella, prima donna aged gouda, danish blue, parmesan, yellow, red, green onion, garlic olive oil, parsley , oregano ",,four cheese pizza,prima donna aged gouda
132,"Four Cheese Pizza: Mozzarella, Prima Donna aged Gouda, Danish Blue, Parmesan, yellow, red, green onion, garlic olive oil, parsley , oregano ",3/4/15 8:44," mozzarella, prima donna aged gouda, danish blue, parmesan, yellow, red, green onion, garlic olive oil, parsley , oregano ",,four cheese pizza,blue cheese
132,"Four Cheese Pizza: Mozzarella, Prima Donna aged Gouda, Danish Blue, Parmesan, yellow, red, green onion, garlic olive oil, parsley , oregano ",3/4/15 8:44," mozzarella, prima donna aged gouda, danish blue, parmesan, yellow, red, green onion, garlic olive oil, parsley , oregano ",,four cheese pizza,parmesan cheese
132,"Four Cheese Pizza: Mozzarella, Prima Donna aged Gouda, Danish Blue, Parmesan, yellow, red, green onion, garlic olive oil, parsley , oregano ",3/4/15 8:44," mozzarella, prima donna aged gouda, danish blue, parmesan, yellow, red, green onion, garlic olive oil, parsley , oregano ",,four cheese pizza,yellow onion
132,"Four Cheese Pizza: Mozzarella, Prima Donna aged Gouda, Danish Blue, Parmesan, yellow, red, green onion, garlic olive oil, parsley , oregano ",3/4/15 8:44," mozzarella, prima donna aged gouda, danish blue, parmesan, yellow, red, green onion, garlic olive oil, parsley , oregano ",,four cheese pizza,red onion
132,"Four Cheese Pizza: Mozzarella, Prima Donna aged Gouda, Danish Blue, Parmesan, yellow, red, green onion, garlic olive oil, parsley , oregano ",3/4/15 8:44," mozzarella, prima donna aged gouda, danish blue, parmesan, yellow, red, green onion, garlic olive oil, parsley , oregano ",,four cheese pizza,green onion
132,"Four Cheese Pizza: Mozzarella, Prima Donna aged Gouda, Danish Blue, Parmesan, yellow, red, green onion, garlic olive oil, parsley , oregano ",3/4/15 8:44," mozzarella, prima donna aged gouda, danish blue, parmesan, yellow, red, green onion, garlic olive oil, parsley , oregano ",,four cheese pizza,garlic olive oil
132,"Four Cheese Pizza: Mozzarella, Prima Donna aged Gouda, Danish Blue, Parmesan, yellow, red, green onion, garlic olive oil, parsley , oregano ",3/4/15 8:44," mozzarella, prima donna aged gouda, danish blue, parmesan, yellow, red, green onion, garlic olive oil, parsley , oregano ",,four cheese pizza,parsley 
132,"Four Cheese Pizza: Mozzarella, Prima Donna aged Gouda, Danish Blue, Parmesan, yellow, red, green onion, garlic olive oil, parsley , oregano ",3/4/15 8:44," mozzarella, prima donna aged gouda, danish blue, parmesan, yellow, red, green onion, garlic olive oil, parsley , oregano ",,four cheese pizza,oregano 
136,"Pizza: Roma tomato, red onion, mozzarella , Bulgarian feta cheeses, garlic olive oil, lemon juice, lemon zest, cilantro",6/19/15 6:02," roma tomato, red onion, mozzarella , bulgarian feta cheeses, garlic olive oil, lemon juice, lemon zest, cilantro",,pizza,roma tomato
136,"Pizza: Roma tomato, red onion, mozzarella , Bulgarian feta cheeses, garlic olive oil, lemon juice, lemon zest, cilantro",6/19/15 6:02," roma tomato, red onion, mozzarella , bulgarian feta cheeses, garlic olive oil, lemon juice, lemon zest, cilantro",,pizza,red onion
136,"Pizza: Roma tomato, red onion, mozzarella , Bulgarian feta cheeses, garlic olive oil, lemon juice, lemon zest, cilantro",6/19/15 6:02," roma tomato, red onion, mozzarella , bulgarian feta cheeses, garlic olive oil, lemon juice, lemon zest, cilantro",,pizza,mozzarella cheese 
136,"Pizza: Roma tomato, red onion, mozzarella , Bulgarian feta cheeses, garlic olive oil, lemon juice, lemon zest, cilantro",6/19/15 6:02," roma tomato, red onion, mozzarella , bulgarian feta cheeses, garlic olive oil, lemon juice, lemon zest, cilantro",,pizza,feta cheese
136,"Pizza: Roma tomato, red onion, mozzarella , Bulgarian feta cheeses, garlic olive oil, lemon juice, lemon zest, cilantro",6/19/15 6:02," roma tomato, red onion, mozzarella , bulgarian feta cheeses, garlic olive oil, lemon juice, lemon zest, cilantro",,pizza,garlic olive oil
136,"Pizza: Roma tomato, red onion, mozzarella , Bulgarian feta cheeses, garlic olive oil, lemon juice, lemon zest, cilantro",6/19/15 6:02," roma tomato, red onion, mozzarella , bulgarian feta cheeses, garlic olive oil, lemon juice, lemon zest, cilantro",,pizza,lemon juice
136,"Pizza: Roma tomato, red onion, mozzarella , Bulgarian feta cheeses, garlic olive oil, lemon juice, lemon zest, cilantro",6/19/15 6:02," roma tomato, red onion, mozzarella , bulgarian feta cheeses, garlic olive oil, lemon juice, lemon zest, cilantro",,pizza,lemon zest
136,"Pizza: Roma tomato, red onion, mozzarella , Bulgarian feta cheeses, garlic olive oil, lemon juice, lemon zest, cilantro",6/19/15 6:02," roma tomato, red onion, mozzarella , bulgarian feta cheeses, garlic olive oil, lemon juice, lemon zest, cilantro",,pizza,cilantro
138,"Pizza: Roma tomato, red onion, mozzarella , Bulgarian feta cheese, garlic olive oil, lemon juice, lemon zest, cilantro",8/10/15 17:36," roma tomato, red onion, mozzarella , bulgarian feta cheese, garlic olive oil, lemon juice, lemon zest, cilantro",,pizza,roma tomato
138,"Pizza: Roma tomato, red onion, mozzarella , Bulgarian feta cheese, garlic olive oil, lemon juice, lemon zest, cilantro",8/10/15 17:36," roma tomato, red onion, mozzarella , bulgarian feta cheese, garlic olive oil, lemon juice, lemon zest, cilantro",,pizza,red onion
138,"Pizza: Roma tomato, red onion, mozzarella , Bulgarian feta cheese, garlic olive oil, lemon juice, lemon zest, cilantro",8/10/15 17:36," roma tomato, red onion, mozzarella , bulgarian feta cheese, garlic olive oil, lemon juice, lemon zest, cilantro",,pizza,mozzarella cheese 
138,"Pizza: Roma tomato, red onion, mozzarella , Bulgarian feta cheese, garlic olive oil, lemon juice, lemon zest, cilantro",8/10/15 17:36," roma tomato, red onion, mozzarella , bulgarian feta cheese, garlic olive oil, lemon juice, lemon zest, cilantro",,pizza,feta cheese
138,"Pizza: Roma tomato, red onion, mozzarella , Bulgarian feta cheese, garlic olive oil, lemon juice, lemon zest, cilantro",8/10/15 17:36," roma tomato, red onion, mozzarella , bulgarian feta cheese, garlic olive oil, lemon juice, lemon zest, cilantro",,pizza,garlic olive oil
138,"Pizza: Roma tomato, red onion, mozzarella , Bulgarian feta cheese, garlic olive oil, lemon juice, lemon zest, cilantro",8/10/15 17:36," roma tomato, red onion, mozzarella , bulgarian feta cheese, garlic olive oil, lemon juice, lemon zest, cilantro",,pizza,lemon juice
138,"Pizza: Roma tomato, red onion, mozzarella , Bulgarian feta cheese, garlic olive oil, lemon juice, lemon zest, cilantro",8/10/15 17:36," roma tomato, red onion, mozzarella , bulgarian feta cheese, garlic olive oil, lemon juice, lemon zest, cilantro",,pizza,lemon zest
138,"Pizza: Roma tomato, red onion, mozzarella , Bulgarian feta cheese, garlic olive oil, lemon juice, lemon zest, cilantro",8/10/15 17:36," roma tomato, red onion, mozzarella , bulgarian feta cheese, garlic olive oil, lemon juice, lemon zest, cilantro",,pizza,cilantro
140,"Pizza: Organic house made tomato sauce, mozzarella , Parmigiano Reggiano cheeses, arugula in a lemon vinaigrette ",9/5/15 9:17," organic house made tomato sauce, mozzarella , parmigiano reggiano cheeses, arugula in a lemon vinaigrette ",,pizza, tomato sauce
140,"Pizza: Organic house made tomato sauce, mozzarella , Parmigiano Reggiano cheeses, arugula in a lemon vinaigrette ",9/5/15 9:17," organic house made tomato sauce, mozzarella , parmigiano reggiano cheeses, arugula in a lemon vinaigrette ",,pizza,mozzarella cheese 
140,"Pizza: Organic house made tomato sauce, mozzarella , Parmigiano Reggiano cheeses, arugula in a lemon vinaigrette ",9/5/15 9:17," organic house made tomato sauce, mozzarella , parmigiano reggiano cheeses, arugula in a lemon vinaigrette ",,pizza,parmigiano reggiano cheese
140,"Pizza: Organic house made tomato sauce, mozzarella , Parmigiano Reggiano cheeses, arugula in a lemon vinaigrette ",9/5/15 9:17," organic house made tomato sauce, mozzarella , parmigiano reggiano cheeses, arugula in a lemon vinaigrette ",,pizza,arugula in a lemon vinaigrette 
142,"Pizza: Organic house made tomato sauce, mozzarella , Parmigiano Reggiano cheeses, arugula in a lemon vinaigrette ",9/7/15 2:13," organic house made tomato sauce, mozzarella , parmigiano reggiano cheeses, arugula in a lemon vinaigrette ",,pizza, tomato sauce
142,"Pizza: Organic house made tomato sauce, mozzarella , Parmigiano Reggiano cheeses, arugula in a lemon vinaigrette ",9/7/15 2:13," organic house made tomato sauce, mozzarella , parmigiano reggiano cheeses, arugula in a lemon vinaigrette ",,pizza,mozzarella cheese 
142,"Pizza: Organic house made tomato sauce, mozzarella , Parmigiano Reggiano cheeses, arugula in a lemon vinaigrette ",9/7/15 2:13," organic house made tomato sauce, mozzarella , parmigiano reggiano cheeses, arugula in a lemon vinaigrette ",,pizza,parmigiano reggiano cheese
142,"Pizza: Organic house made tomato sauce, mozzarella , Parmigiano Reggiano cheeses, arugula in a lemon vinaigrette ",9/7/15 2:13," organic house made tomato sauce, mozzarella , parmigiano reggiano cheeses, arugula in a lemon vinaigrette ",,pizza,arugula in a lemon vinaigrette 
144,"Pizza: *Four Cheese Pizza* BelGioioso Provolone, Parmigiano, Mozzarella , Blue cheese, white , green onion, garlic olive oil, parsley , oregano",10/8/15 8:26," *four cheese pizza* belgioioso provolone, parmigiano, mozzarella , blue cheese, white , green onion, garlic olive oil, parsley , oregano",,pizza,belgioioso provolone
144,"Pizza: *Four Cheese Pizza* BelGioioso Provolone, Parmigiano, Mozzarella , Blue cheese, white , green onion, garlic olive oil, parsley , oregano",10/8/15 8:26," *four cheese pizza* belgioioso provolone, parmigiano, mozzarella , blue cheese, white , green onion, garlic olive oil, parsley , oregano",,pizza,parmigiano cheese
144,"Pizza: *Four Cheese Pizza* BelGioioso Provolone, Parmigiano, Mozzarella , Blue cheese, white , green onion, garlic olive oil, parsley , oregano",10/8/15 8:26," *four cheese pizza* belgioioso provolone, parmigiano, mozzarella , blue cheese, white , green onion, garlic olive oil, parsley , oregano",,pizza,mozzarella cheese 
144,"Pizza: *Four Cheese Pizza* BelGioioso Provolone, Parmigiano, Mozzarella , Blue cheese, white , green onion, garlic olive oil, parsley , oregano",10/8/15 8:26," *four cheese pizza* belgioioso provolone, parmigiano, mozzarella , blue cheese, white , green onion, garlic olive oil, parsley , oregano",,pizza,blue cheese
144,"Pizza: *Four Cheese Pizza* BelGioioso Provolone, Parmigiano, Mozzarella , Blue cheese, white , green onion, garlic olive oil, parsley , oregano",10/8/15 8:26," *four cheese pizza* belgioioso provolone, parmigiano, mozzarella , blue cheese, white , green onion, garlic olive oil, parsley , oregano",,pizza,white onion
144,"Pizza: *Four Cheese Pizza* BelGioioso Provolone, Parmigiano, Mozzarella , Blue cheese, white , green onion, garlic olive oil, parsley , oregano",10/8/15 8:26," *four cheese pizza* belgioioso provolone, parmigiano, mozzarella , blue cheese, white , green onion, garlic olive oil, parsley , oregano",,pizza,green onion
144,"Pizza: *Four Cheese Pizza* BelGioioso Provolone, Parmigiano, Mozzarella , Blue cheese, white , green onion, garlic olive oil, parsley , oregano",10/8/15 8:26," *four cheese pizza* belgioioso provolone, parmigiano, mozzarella , blue cheese, white , green onion, garlic olive oil, parsley , oregano",,pizza,garlic olive oil
144,"Pizza: *Four Cheese Pizza* BelGioioso Provolone, Parmigiano, Mozzarella , Blue cheese, white , green onion, garlic olive oil, parsley , oregano",10/8/15 8:26," *four cheese pizza* belgioioso provolone, parmigiano, mozzarella , blue cheese, white , green onion, garlic olive oil, parsley , oregano",,pizza,parsley 
144,"Pizza: *Four Cheese Pizza* BelGioioso Provolone, Parmigiano, Mozzarella , Blue cheese, white , green onion, garlic olive oil, parsley , oregano",10/8/15 8:26," *four cheese pizza* belgioioso provolone, parmigiano, mozzarella , blue cheese, white , green onion, garlic olive oil, parsley , oregano",,pizza,oregano
146,"Pizza: Butternut squash, caramelized onion, mozzarella , Comte cheeses, rosemary oil, fresh herbs",10/26/15 6:37," butternut squash, caramelized onion, mozzarella , comte cheeses, rosemary oil, fresh herbs",,pizza,butternut squash
